new X, new Z
5.920,16.860
11.850,16.170
17.770,14.340
23.690,12.330
29.620,9.930
35.540,6.720
40.021,4.300
48.205,4.300
60.605,-1.900
61.105,-1.900
63.105,-2.900
65.105,-2.900
67.105,-1.900
67.605,-1.900
80.005,4.300
88.190,4.300
88.850,4.630
94.780,7.820
100.700,10.870
106.620,12.760
112.550,13.990
118.470,15.770
124.390,18.180
130.320,19.460
136.240,19.140
142.160,18.550
