new X, new Z
0.100,12.420
5.860,12.160
11.720,11.980
17.580,11.740
23.440,11.530
29.290,10.990
35.150,10.020
41.010,9.680
46.870,9.460
52.730,7.950
58.590,5.400
64.450,4.440
64.707,4.300
66.563,4.300
79.203,-2.020
79.703,-2.020
81.703,-3.020
83.703,-3.020
85.703,-2.020
86.203,-2.020
98.843,4.300
100.699,4.300
103.310,5.490
103.630,6.280
103.680,6.300
111.320,7.850
117.170,9.970
123.030,11.350
128.890,11.910
134.750,13.220
