new X, new Z
5.820,14.860
11.640,15.150
17.470,14.880
23.290,13.290
29.110,11.420
34.930,9.350
40.760,6.520
43.496,4.300
56.879,4.300
69.159,-1.840
71.159,-1.840
83.439,4.300
96.821,4.300
97.150,5.250
97.220,5.270
98.980,6.440
104.800,10.080
110.620,12.270
116.440,15.110
122.270,18.400
128.090,20.040
133.910,20.350
139.730,19.650
145.560,18.870
151.380,18.710
