new X, new Z
0.100,12.510
5.860,12.270
11.720,11.920
17.590,11.310
23.450,10.770
29.310,10.340
35.170,8.990
41.030,6.370
46.629,4.300
51.040,4.300
63.780,-2.070
64.280,-2.070
66.280,-3.070
68.280,-3.070
70.280,-2.070
70.780,-2.070
83.520,4.300
87.930,4.300
93.790,5.270
99.660,8.060
105.520,10.540
111.380,11.660
117.240,11.910
123.100,12.690
128.970,13.020
