new X, new Z
5.960,22.400
11.920,20.470
17.880,17.350
23.840,16.080
29.800,14.870
35.760,13.430
41.720,11.920
47.680,9.940
53.640,7.060
58.724,4.300
77.504,4.300
88.664,-1.280
90.664,-1.280
101.824,4.300
120.604,4.300
125.160,7.990
131.110,9.700
137.070,10.610
143.030,11.660
148.990,13.960
154.950,16.740
160.910,18.640
166.870,19.170
172.830,20.100
178.790,21.820
184.750,22.790
190.710,23.230
196.670,23.530
202.630,23.960
208.590,24.280
214.550,24.440
