new X, new Z
0.100,15.780
5.870,15.840
11.740,15.850
17.610,15.710
23.470,15.080
29.340,13.520
35.210,11.250
41.080,8.660
46.950,6.100
51.210,4.610
51.550,4.530
51.703,4.300
72.962,4.300
85.062,-1.750
85.562,-1.750
87.562,-2.750
89.562,-2.750
91.562,-1.750
92.062,-1.750
104.162,4.300
125.421,4.300
129.110,5.230
134.970,7.970
140.840,11.210
146.710,13.910
152.580,15.320
158.450,15.350
164.320,15.280
