new X, new Z
5.920,20.530
11.850,20.500
17.770,19.830
23.690,19.130
29.620,18.090
35.540,16.800
41.460,14.960
47.390,13.200
53.310,11.440
59.230,9.990
65.160,8.120
71.080,5.700
75.787,4.300
94.456,4.300
103.456,-0.200
105.456,-0.200
114.456,4.300
133.125,4.300
142.160,8.680
148.080,9.910
154.000,9.980
159.930,11.770
165.850,14.880
171.770,16.620
177.700,17.950
183.620,18.720
189.540,18.960
195.470,18.780
201.390,18.700
