new X, new Z
0.100,15.470
5.970,15.450
11.950,15.280
17.920,14.700
23.900,13.230
29.870,11.630
35.840,9.580
41.820,6.480
45.850,4.810
46.300,4.690
46.652,4.300
59.716,4.300
71.896,-1.790
72.396,-1.790
74.396,-2.790
76.396,-2.790
78.396,-1.790
78.896,-1.790
91.076,4.300
104.139,4.300
104.370,4.980
104.450,4.990
107.530,6.230
113.510,8.820
119.480,11.580
125.460,13.610
131.430,13.980
137.400,13.560
143.380,13.290
149.350,13.160
155.330,13.070
161.300,13.010
167.270,13.190
173.250,13.360
