new X, new Z
5.960,21.050
11.910,20.980
17.870,20.870
23.820,20.090
29.780,18.440
35.730,15.970
41.690,12.750
47.640,8.900
51.520,4.410
51.750,4.370
51.781,4.300
68.906,4.300
80.926,-1.710
81.426,-1.710
83.426,-2.710
85.426,-2.710
87.426,-1.710
87.926,-1.710
99.946,4.300
117.070,4.300
119.110,8.510
125.060,12.190
131.020,14.480
136.970,14.610
142.930,14.420
148.880,14.540
154.840,15.150
160.790,16.370
166.750,17.590
172.700,18.160
178.660,18.410
184.610,18.490
