new X, new Z
5.960,16.560
11.930,16.360
17.890,15.940
23.850,15.310
29.820,13.670
35.780,11.150
41.740,8.700
47.700,6.070
53.670,4.410
53.771,4.300
57.278,4.300
69.838,-1.980
70.338,-1.980
72.338,-2.980
74.338,-2.980
76.338,-1.980
76.838,-1.980
89.398,4.300
92.905,4.300
94.980,5.050
101.370,5.890
107.330,8.040
113.300,10.800
119.260,12.900
125.220,14.040
131.190,14.970
137.150,15.570
143.110,16.620
149.080,17.600
155.040,17.680
