new X, new Z
5.810,19.290
11.610,17.110
17.420,15.420
23.230,14.610
29.040,13.790
34.840,11.290
40.650,7.690
46.460,4.520
47.024,4.300
66.275,4.300
75.175,-0.150
77.175,-0.150
86.075,4.300
105.326,4.300
110.340,6.480
116.150,8.830
121.950,10.390
127.760,11.810
133.570,12.890
139.380,14.400
145.180,16.080
150.990,17.010
156.800,17.520
162.610,17.950
168.410,18.380
