new X, new Z
5.930,16.920
11.850,16.220
17.780,14.690
23.700,12.280
29.630,9.230
35.550,5.890
36.530,5.450
37.330,5.190
38.777,4.300
44.920,4.300
57.380,-1.930
57.880,-1.930
59.880,-2.930
61.880,-2.930
63.880,-1.930
64.380,-1.930
76.840,4.300
82.982,4.300
83.990,4.590
88.880,6.600
94.810,9.060
100.730,11.270
106.660,13.360
112.590,15.520
118.510,17.850
124.440,19.040
130.360,18.770
136.290,18.410
